Instance Event Instance_Prop 
Event 0_0 -16.265253000120662
Event 0_22 -11.004343705529015
Event 0_3 -5.826355647898103
Event 0_69 -18.480719044961294
Event 10_10 -11.47863732114247
Event 10_22 -10.172030425011295
Event 11_11 -12.652271334882107
Event 11_22 -9.138962069471273
Event 12_12 -15.535739945922245
Event 12_22 -11.70070193039184
Event 13_13 -10.449709572012898
Event 13_16 -9.630768747730476
Event 14_14 -9.140293736929992
Event 15_15 -10.197029433876484
Event 16_16 -9.988648822536694
Event 17_17 -13.399176853540544
Event 17_22 -9.585227552016017
Event 18_18 -10.253498044626213
Event 18_20 -10.7213878290871
Event 18_22 -11.34859497264564
Event 19_19 -14.600990331846175
Event 1_1 -9.186502775388226
Event 20_20 -12.255077876140069
Event 21_21 -14.04862376429397
Event 21_22 -10.917474686979057
Event 22_22 -11.031376025410873
Event 23_23 -16.13848864654212
Event 24_24 -12.737298214239345
Event 24_38 -10.956725576995199
Event 25_25 -17.142904530493364
Event 25_26 -9.155205568306016
Event 25_27 -10.918527585993344
Event 25_38 -10.955446788716241
Event 26_26 -10.435416525667224
Event 27_27 -12.943539453688764
Event 27_38 -10.167088716723248
Event 28_28 -12.80047842171567
Event 28_38 -10.974648955117415
Event 29_29 -11.263125529594989
Event 29_30 -11.863386036435818
Event 29_38 -11.067778079241778
Event 2_2 -15.6419934799749
Event 30_30 -13.449847071218874
Event 30_38 -10.890297685669184
Event 31_31 -13.140781897193719
Event 31_38 -9.377961166197132
Event 32_32 -11.515241972549635
Event 33_33 -16.014497810636165
Event 33_34 -10.652483753693415
Event 33_35 -11.350322159100308
Event 33_38 -11.22255984630985
Event 34_34 -11.423007078503424
Event 35_35 -10.044600182287255
Event 35_38 -7.5787009424096885
Event 36_36 -12.174679994838414
Event 36_38 -9.066414684808915
Event 37_37 -15.351017677539872
Event 37_38 -12.462189037310806
Event 38_38 -11.770099436630488
Event 39_39 -10.551596027440828
Event 39_40 -7.056255986576179
Event 39_50 -3.684541368049995
Event 3_3 -9.54405870056823
Event 40_40 -9.455051879371636
Event 41_41 -8.203829875034844
Event 41_42 -9.396810883910202
Event 41_50 -7.787786399536644
Event 42_42 -12.694579806586196
Event 43_43 -8.83403893305809
Event 43_47 -12.3939530123947
Event 43_50 -11.90421629382962
Event 44_44 -16.554635255378507
Event 45_45 -9.30820959890275
Event 46_46 -14.461969706135543
Event 47_47 -11.472172200917278
Event 48_48 -13.531303977389099
Event 48_50 -9.797784025719007
Event 49_49 -10.472169396724828
Event 49_50 -10.112204379334898
Event 4_4 -16.928929059241582
Event 50_50 -9.850411294087635
Event 51_51 -8.315789111594423
Event 52_52 -11.344267334093368
Event 52_56 -7.905394370285427
Event 53_53 -10.498278122729456
Event 53_54 -9.018646073705634
Event 53_55 -9.975310083957071
Event 53_56 -6.2490699056689
Event 54_54 -10.65346160888523
Event 55_55 -12.42911418215348
Event 56_56 -7.088910171255912
Event 57_57 -8.768148689920011
Event 58_58 -9.152519993557584
Event 58_68 -12.794451214159315
Event 58_69 -17.900669644953464
Event 59_59 -1.1933253744215566
Event 59_60 -2.8118169049670985
Event 5_5 -8.66583899795344
Event 60_60 -4.882929670373984
Event 61_61 -11.049354846787036
Event 62_62 -4.651508872735645
Event 63_63 -13.151760867182874
Event 64_64 -7.992830970681242
Event 64_65 -3.974985417704844
Event 64_66 -10.320266066623729
Event 65_65 -6.512104473946398
Event 65_66 -9.576322691645077
Event 66_66 -14.100889118525691
Event 67_67 -11.736080957672204
Event 68_68 -5.155078136307638
Event 69_69 -13.066266083666768
Event 6_6 -12.432193001563071
Event 7_7 -16.677809479263882
Event 8_22 -11.447806236514609
Event 8_8 -10.192541824186229
Event 8_9 -11.661563757871034
Event 9_22 -11.192249854772363
Event 9_9 -13.993569652788237
Instance_Prop -1_-1 4.119294425877751
Instance_Prop 0_0 -15.76881045272443
Instance_Prop 0_22 -15.412825990874417
Instance_Prop 0_3 -9.448683687794935
Instance_Prop 0_69 -29.197369793187132
Instance_Prop 10_10 -11.428303948808418
Instance_Prop 10_22 -14.417323148622893
Instance_Prop 11_11 -12.73868780859436
Instance_Prop 11_22 -13.393551006429309
Instance_Prop 12_12 -15.43471947620204
Instance_Prop 12_22 -14.117921888059334
Instance_Prop 13_13 -9.201228510296977
Instance_Prop 13_16 -11.180620581484837
Instance_Prop 14_14 -7.786287468948319
Instance_Prop 15_15 -8.841072024003596
Instance_Prop 16_16 -10.648699706798299
Instance_Prop 17_17 -12.58056710058033
Instance_Prop 17_22 -10.133588081912377
Instance_Prop 18_18 -8.89949177664454
Instance_Prop 18_20 -9.852912781598112
Instance_Prop 18_22 -11.914282341374344
Instance_Prop 19_19 -13.788941464276592
Instance_Prop 1_1 -8.126268557331581
Instance_Prop 20_20 -11.243519218312143
Instance_Prop 21_21 -12.939536725108512
Instance_Prop 21_22 -10.96339497816646
Instance_Prop 22_22 -10.128627791175322
Instance_Prop 23_23 -14.868094644249506
Instance_Prop 24_24 -11.446284025041981
Instance_Prop 24_38 -14.09964337263909
Instance_Prop 25_25 -16.329085273423892
Instance_Prop 25_26 -10.27631997599426
Instance_Prop 25_27 -12.764494920665705
Instance_Prop 25_38 -15.625527221663333
Instance_Prop 26_26 -10.173282379304881
Instance_Prop 27_27 -13.81390580168408
Instance_Prop 27_38 -16.435124319733195
Instance_Prop 28_28 -14.346584301196605
Instance_Prop 28_38 -15.631787912142553
Instance_Prop 29_29 -10.409275421826957
Instance_Prop 29_30 -13.483728613177304
Instance_Prop 29_38 -13.805479100684972
Instance_Prop 2_2 -14.687146536458387
Instance_Prop 30_30 -13.253786759317757
Instance_Prop 30_38 -12.881058274836702
Instance_Prop 31_31 -11.993112568645564
Instance_Prop 31_38 -10.501253085509331
Instance_Prop 32_32 -10.409814817757356
Instance_Prop 33_33 -14.445656095746646
Instance_Prop 33_34 -10.359512636038906
Instance_Prop 33_35 -10.335683619550233
Instance_Prop 33_38 -11.553269248049473
Instance_Prop 34_34 -10.06900081052175
Instance_Prop 35_35 -10.518815274191068
Instance_Prop 35_38 -11.250649489948488
Instance_Prop 36_36 -10.689557340367651
Instance_Prop 36_38 -9.387228904372348
Instance_Prop 37_37 -15.535881300144123
Instance_Prop 37_38 -15.282490586864308
Instance_Prop 38_38 -11.735284367169111
Instance_Prop 39_39 -9.28751053248766
Instance_Prop 39_40 -7.913448088581415
Instance_Prop 39_50 -7.700454221413336
Instance_Prop 3_3 -9.453770046319985
Instance_Prop 40_40 -9.379261665209977
Instance_Prop 41_41 -8.712872973789917
Instance_Prop 41_42 -12.293228081217224
Instance_Prop 41_50 -11.739593618207929
Instance_Prop 42_42 -11.476939843712652
Instance_Prop 43_43 -7.392265505641137
Instance_Prop 43_47 -11.30863993301745
Instance_Prop 43_50 -11.701337413323955
Instance_Prop 44_44 -15.284241253085897
Instance_Prop 45_45 -7.970531492554479
Instance_Prop 46_46 -13.507122762619034
Instance_Prop 47_47 -10.46107365334044
Instance_Prop 48_48 -12.617063434684901
Instance_Prop 48_50 -8.626000874964632
Instance_Prop 49_49 -9.13562654769281
Instance_Prop 49_50 -9.943212588768374
Instance_Prop 4_4 -15.658535056948965
Instance_Prop 50_50 -8.960206787944715
Instance_Prop 51_51 -7.156648121023675
Instance_Prop 52_52 -10.699607318284862
Instance_Prop 52_56 -8.560402635669606
Instance_Prop 53_53 -10.09127256287127
Instance_Prop 53_54 -10.620406880879434
Instance_Prop 53_55 -11.08342106471915
Instance_Prop 53_56 -7.840279763715309
Instance_Prop 54_54 -11.461798806152181
Instance_Prop 55_55 -10.549937253282756
Instance_Prop 56_56 -6.077811623679072
Instance_Prop 57_57 -8.29537497665102
Instance_Prop 58_58 -8.056631247107854
Instance_Prop 58_68 -13.21207741057142
Instance_Prop 58_69 -17.81989606237705
Instance_Prop 59_59 0.16068089356011653
Instance_Prop 59_60 -2.2475457979368327
Instance_Prop 5_5 -8.58973189808278
Instance_Prop 60_60 -3.0427879661087025
Instance_Prop 61_61 -10.568944263822877
Instance_Prop 62_62 -4.078574339386391
Instance_Prop 63_63 -12.671350284218718
Instance_Prop 64_64 -7.428808122028023
Instance_Prop 64_65 -4.686833166286641
Instance_Prop 64_66 -9.81101860366099
Instance_Prop 65_65 -5.948081625293181
Instance_Prop 65_66 -10.030580972852874
Instance_Prop 66_66 -14.050379518337515
Instance_Prop 67_67 -11.430175630550927
Instance_Prop 68_68 -4.870012180264353
Instance_Prop 69_69 -13.015756483478594
Instance_Prop 6_6 -11.829411740174217
Instance_Prop 7_7 -15.407415476971272
Instance_Prop 8_22 -16.34137910512065
Instance_Prop 8_8 -9.06589245838228
Instance_Prop 8_9 -13.536306812264327
Instance_Prop 9_22 -16.83914003308134
Instance_Prop 9_9 -14.001710392807892
