Unit Stuff Count 
Unit 7_7 -13.675369836847135
Unit 80_80 -10.70458809329745
Unit 81_81 -7.112195194843299
Unit 82_82 -7.2143570131983985
Unit 83_83 -6.966950653422814
Unit 84_84 -7.024204045058344
Unit 85_85 -7.720780858121191
Unit 86_86 -6.723692004526111
Unit 86_88 -12.450237322146645
Unit 86_89 -10.29654543138468
Unit 86_90 -9.452351011065588
Unit 87_87 -12.121814521143738
Unit 88_88 -7.108118373124528
Unit 89_89 -4.171419903638896
Unit 89_90 -7.226042203682679
Unit 8_61 -22.671745783784267
Unit 8_8 -7.430516777372198
Unit 90_90 -5.409066220340129
Unit 91_105 -7.153534886535382
Unit 91_91 -7.5608913720519215
Unit 91_92 -7.540007077630272
Unit 92_92 -3.194046150715926
Unit 93_93 -9.045143661810192
Unit 94_94 -8.493375556181542
Unit 95_95 -3.069331147127494
Unit 96_96 -3.303997355612934
Unit 97_104 -9.11664367238454
Unit 97_97 -5.172923837171553
Unit 98_98 -6.774408775969653
Unit 98_99 -6.647741617700333
Unit 99_99 -1.5319791446167077
Unit 9_61 -20.333929295588387
Unit 9_9 -11.742773867285429
Stuff -1_-1 3.150347499139425
Stuff 0_0 -18.394573179749766
Stuff 0_77 -26.71465274988741
Stuff 0_80 -20.067387530836285
Stuff 0_84 -21.764122149836133
Stuff 0_85 -20.83197118289797
Stuff 100_100 -11.95943554961127
Stuff 101_101 -1.8184061647140146
Stuff 101_102 -1.8325961719478725
Stuff 102_102 -4.857419922066506
Stuff 103_103 -6.066461357907043
Stuff 103_104 -1.0980988250513128
Stuff 104_104 -6.19960081138569
Stuff 105_105 -10.660967889606214
Stuff 10_10 -13.757610624978492
Stuff 11_11 -19.178456040810087
Stuff 11_33 -13.075991539658773
Stuff 11_61 -17.330505223583636
Stuff 12_12 -12.299615558581355
Stuff 12_13 -10.471348466321185
Stuff 12_16 -7.521999119905007
Stuff 13_13 -14.824473317177963
Stuff 13_16 -8.46758185762381
Stuff 14_14 -11.665397933985318
Stuff 14_16 -3.9480932457258096
Stuff 15_15 -10.654055461064289
Stuff 15_16 -9.182533226041837
Stuff 16_16 -13.58496522931393
Stuff 17_17 -18.795964062591178
Stuff 18_18 -10.97144083350626
Stuff 18_19 -9.589916753529732
Stuff 19_19 -13.46572596558721
Stuff 1_1 -10.567763307456165
Stuff 1_63 -26.01619932729879
Stuff 1_75 -21.37443932552559
Stuff 1_77 -23.910000318416934
Stuff 20_20 -19.011744942284622
Stuff 21_21 -11.421685569483206
Stuff 22_22 -19.077848626742906
Stuff 23_23 -12.014807357748364
Stuff 23_30 -11.696727955961943
Stuff 24_24 -18.89079981720995
Stuff 25_25 -17.337195586490772
Stuff 26_26 -11.821855245626057
Stuff 27_27 -17.488675396987944
Stuff 28_28 -13.432793391998832
Stuff 29_29 -11.52015463062067
Stuff 2_2 -17.318557298882148
Stuff 2_63 -26.780961739726813
Stuff 30_30 -12.974315884792812
Stuff 31_31 -17.78169312320313
Stuff 32_32 -14.016264920685138
Stuff 33_33 -14.07819174424012
Stuff 34_34 -15.973971679076445
Stuff 34_61 -13.223246077199594
Stuff 35_35 -10.492525096076017
Stuff 35_61 -12.389859054469168
Stuff 36_36 -13.604908530266751
Stuff 36_61 -14.268718253157415
Stuff 37_37 -18.189408742074864
Stuff 38_38 -16.72107844920771
Stuff 38_61 -13.21587121786079
Stuff 39_39 -13.635961689624637
Stuff 39_61 -12.881654365051178
Stuff 3_3 -16.720571591272748
Stuff 3_61 -18.13423658930996
Stuff 40_40 -12.261294655425857
Stuff 40_61 -9.87445378545152
Stuff 41_41 -15.51590976811394
Stuff 41_51 -13.032310560573993
Stuff 41_61 -16.489010964213858
Stuff 42_42 -15.567787544314248
Stuff 43_43 -10.289223617065225
Stuff 44_44 -17.82836902290973
Stuff 45_45 -10.521089061159568
Stuff 46_46 -17.936684906328797
Stuff 47_47 -16.11829195816886
Stuff 48_48 -10.535790684160672
Stuff 49_49 -15.169360787703148
Stuff 4_4 -16.25755992001723
Stuff 4_5 -13.016157586543624
Stuff 4_6 -13.524098163828272
Stuff 50_50 -9.684170791949034
Stuff 51_51 -14.55036835613234
Stuff 52_52 -13.421577308152898
Stuff 52_61 -13.921595913914441
Stuff 53_53 -11.612127087945423
Stuff 53_59 -16.68167372501862
Stuff 53_61 -15.20261343811885
Stuff 54_54 -15.913555944734332
Stuff 55_55 -11.309257684550778
Stuff 55_58 -14.62949391682081
Stuff 56_56 -13.446602839610001
Stuff 57_57 -14.76358264672528
Stuff 58_58 -16.43937002683666
Stuff 59_59 -15.434995052789139
Stuff 5_5 -16.652892198160536
Stuff 5_6 -13.096272783266047
Stuff 60_60 -12.590716313576564
Stuff 60_61 -8.644764197680523
Stuff 61_61 -11.160336689678044
Stuff 62_62 -18.482585646821043
Stuff 63_63 -19.693115474072837
Stuff 64_64 -11.637735564507318
Stuff 64_66 -8.372134482523176
Stuff 65_65 -11.804838086607914
Stuff 66_66 -13.909318952352487
Stuff 67_67 -16.792932325752382
Stuff 67_71 -11.287233630304588
Stuff 68_68 -18.831422520507655
Stuff 68_71 -10.647697855792055
Stuff 69_69 -10.950316610888162
Stuff 6_6 -13.286099898038993
Stuff 70_70 -11.812164869936163
Stuff 71_71 -14.274743033566596
Stuff 72_72 -16.102410887199337
Stuff 72_74 -9.708259326302503
Stuff 73_73 -11.90371382730558
Stuff 73_74 -10.40131552294781
Stuff 74_74 -14.390450352163034
Stuff 75_75 -16.37161776078922
Stuff 76_76 -17.1242120268617
Stuff 76_77 -14.836775289447933
Stuff 77_77 -14.985634421586001
Stuff 78_78 -11.201229957633252
Stuff 79_79 -11.495204762454428
Stuff 7_7 -18.844487490454075
Stuff 80_80 -14.864607471428757
Stuff 81_81 -10.75453840989428
Stuff 82_82 -11.249691528205908
Stuff 83_83 -11.225836212843852
Stuff 84_84 -13.224109774581208
Stuff 85_85 -14.169910892326634
Stuff 86_86 -12.785762429659561
Stuff 86_88 -10.232096114980369
Stuff 86_89 -10.812549903120106
Stuff 86_90 -9.233469437610493
Stuff 87_87 -17.290932174750683
Stuff 88_88 -10.938930673975968
Stuff 89_89 -12.120002796326178
Stuff 89_90 -7.449800568556061
Stuff 8_61 -19.67608964562753
Stuff 8_8 -13.102632931356547
Stuff 90_90 -9.6513751848015
Stuff 91_105 -14.37200766706565
Stuff 91_91 -13.849794318309343
Stuff 91_92 -8.949695607619176
Stuff 92_92 -9.66305945360288
Stuff 93_93 -14.214261315417136
Stuff 94_94 -13.972704621330307
Stuff 95_95 -8.796812244098543
Stuff 96_96 -10.114379875337152
Stuff 97_104 -14.037439615955307
Stuff 97_97 -11.21309741088095
Stuff 98_98 -12.508079017160686
Stuff 98_99 -7.44515652008221
Stuff 99_99 -7.943951524963028
Stuff 9_61 -17.027233343689147
Stuff 9_9 -17.476444108476453
Count -1_-1 0.7507277800901743
Count 0_0 -12.573709037993922
Count 0_77 -25.884311431197922
Count 0_80 -20.046631838924775
Count 0_84 -22.042227377450505
Count 0_85 -20.38597841047678
Count 100_100 -5.499263047737232
Count 101_101 4.754945988080747
Count 101_102 0.6526649872248442
Count 102_102 3.292848366571728
Count 103_103 -5.516441634301348
Count 103_104 -3.146218320390064
Count 104_104 -7.125063466926572
Count 105_105 -10.215935059011178
Count 10_10 -4.167972257424528
Count 11_11 -12.718283538936058
Count 11_33 -13.252197789639377
Count 11_61 -15.168967983664817
Count 12_12 -5.726263405786585
Count 12_13 -4.685027567618434
Count 12_16 -7.383444516832859
Count 13_13 -7.270111985764806
Count 13_16 -7.497796712206093
Count 14_14 -10.646398891269211
Count 14_16 -8.44424489319094
Count 15_15 -4.717866462226258
Count 15_16 -6.601455092624365
Count 16_16 -8.314281622566975
Count 17_17 -12.335791560717148
Count 18_18 -4.380249687509325
Count 18_19 -4.909841417743678
Count 19_19 -7.035449190292922
Count 1_1 -4.651143227518283
Count 1_63 -24.37282343068612
Count 1_75 -20.7924511025825
Count 1_77 -22.980620802750416
Count 20_20 -12.551572440410594
Count 21_21 -4.830542968413478
Count 22_22 -12.617676124868877
Count 23_23 -5.502959788660827
Count 23_30 -9.967524486335366
Count 24_24 -12.430627315335926
Count 25_25 -10.514475339532797
Count 26_26 -5.230147853922079
Count 27_27 -10.36192503522311
Count 28_28 -6.843819641081168
Count 29_29 -5.300503816738165
Count 2_2 -10.209852680471919
Count 2_63 -23.57817970323662
Count 30_30 -7.054555700901414
Count 31_31 -10.717278401866889
Count 32_32 -7.42541628227341
Count 33_33 -8.235249149137127
Count 34_34 -9.276269494099191
Count 34_61 -11.058689196238978
Count 35_35 -3.8989617436214807
Count 35_61 -11.283130669497831
Count 36_36 -7.641792430115592
Count 36_61 -12.549483123906262
Count 37_37 -10.726943491793795
Count 38_38 -10.232445949987406
Count 38_61 -12.168194557050068
Count 39_39 -7.693486516070131
Count 39_61 -11.551716677439103
Count 3_3 -9.320983906825823
Count 3_61 -13.634492985538992
Count 40_40 -11.242295612709746
Count 40_61 -11.317436402463217
Count 41_41 -5.826264203259656
Count 41_51 -8.261506264987073
Count 41_61 -10.620547558765955
Count 42_42 -8.22098261428253
Count 43_43 -3.6999648022600784
Count 44_44 -11.3681965210357
Count 45_45 -3.931360809446293
Count 46_46 -11.476512404454768
Count 47_47 -9.295571711210886
Count 48_48 -3.9460969008912237
Count 49_49 -7.8177148920033
Count 4_4 -9.094035945189479
Count 4_5 -7.165087064853504
Count 4_6 -9.132809336838255
Count 50_50 -3.7479817931110038
Count 51_51 -8.971617828797198
Count 52_52 -7.395868033850762
Count 52_61 -10.339134479279997
Count 53_53 -5.698525904882998
Count 53_59 -13.27274133631639
Count 53_61 -11.723094706435049
Count 54_54 -8.566751014702616
Count 55_55 -4.7218505282020065
Count 55_58 -10.135763902930693
Count 56_56 -7.532598230725903
Count 57_57 -7.411936751025425
Count 58_58 -8.97690477655559
Count 59_59 -7.9846248020015835
Count 5_5 -9.11795038891421
Count 5_6 -7.4726988955908515
Count 60_60 -5.026633364142405
Count 60_61 -2.6265950522034003
Count 61_61 -3.8565764777862714
Count 62_62 -11.084434907462063
Count 63_63 -12.335979711831923
Count 64_64 -5.065351700131211
Count 64_66 -5.553942418826525
Count 65_65 -5.232377246375421
Count 66_66 -8.013183532423373
Count 67_67 -8.545115699658533
Count 67_71 -7.785418930700173
Count 68_68 -13.212108982487447
Count 68_71 -8.240507152022268
Count 69_69 -4.424907398304127
Count 6_6 -2.9591085373498425
Count 70_70 -5.269789941582264
Count 71_71 -8.358940587328847
Count 72_72 -8.860570575609668
Count 72_74 -6.7059689024924936
Count 73_73 -5.341482274383247
Count 73_74 -6.544636587128766
Count 74_74 -8.470208497098817
Count 75_75 -9.88648817372141
Count 76_76 -9.728283857288897
Count 76_77 -9.186208189820801
Count 77_77 -7.9837811433347685
Count 78_78 -4.744756040497232
Count 79_79 -5.034772723109056
Count 7_7 -12.384314988580048
Count 80_80 -8.504912901442998
Count 81_81 -4.828616005977234
Count 82_82 -5.021864423726318
Count 83_83 -4.627660111260293
Count 84_84 -7.350468022880933
Count 85_85 -7.663137595489838
Count 86_86 -3.25464374573882
Count 86_88 -3.779550832663052
Count 86_89 -1.8787582824396833
Count 86_90 -1.6111062124424758
Count 87_87 -10.830759672876653
Count 88_88 -3.418901485538797
Count 89_89 -4.191428782537363
Count 89_90 -1.282033194599188
Count 8_61 -13.287548216045948
Count 8_8 -2.7586273876799114
Count 90_90 -3.0707892391282674
Count 91_105 -13.005154378799702
Count 91_91 -6.3466566859396965
Count 91_92 -4.145618150217161
Count 92_92 -3.7363251564030033
Count 93_93 -7.754088813543103
Count 94_94 -6.173840370423228
Count 95_95 -3.9858371252471754
Count 96_96 -3.1977829175295773
Count 97_104 -11.948571034895446
Count 97_97 -3.8186847016174834
Count 98_98 -5.3445550423329315
Count 98_99 -2.376440586684327
Count 99_99 -1.4129650942253844
Count 9_61 -13.048973589993253
Count 9_9 -10.312920133648705
